image_path,label,source,family,split
sid_export\fake\unknown_generator\0005296.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005297.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005302.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005303.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005305.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005306.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005307.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005308.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005309.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005310.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005311.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005313.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005314.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005316.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005318.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005319.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005321.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005322.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005324.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005326.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005327.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005328.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005330.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005334.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005336.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005338.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005339.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005340.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005343.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005344.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005348.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005350.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005351.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005352.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005354.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005355.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005356.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005357.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005358.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005361.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005363.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005364.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005366.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005370.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005372.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005373.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005375.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005378.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005379.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005380.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005381.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005382.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005383.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005384.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005385.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005387.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005389.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005395.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005399.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005400.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005401.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005404.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005407.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005408.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005409.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005411.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005414.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005415.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005418.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005419.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005423.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005425.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005427.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005430.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005433.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005434.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005435.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005436.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005437.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005438.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005439.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005440.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005442.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005443.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005445.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005446.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005447.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005448.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005449.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005451.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005452.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005454.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005456.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005457.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005458.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005461.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005463.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005464.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005465.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005471.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005472.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005474.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005475.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005477.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005478.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005479.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005482.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005483.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005489.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005490.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005494.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005495.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005496.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005497.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005499.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005502.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005503.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005506.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005510.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005513.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005515.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005518.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005520.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005521.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005522.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005523.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005524.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005525.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005527.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005528.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005530.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005531.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005532.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005533.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005534.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005535.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005537.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005539.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005540.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005541.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005542.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005544.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005547.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005548.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005549.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005552.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005555.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005556.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005558.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005561.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005562.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005564.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005565.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005575.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005577.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005578.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005581.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005582.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005586.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005590.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005592.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005594.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005595.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005596.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005597.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005600.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005602.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005604.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005605.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005607.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005608.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005610.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005611.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005613.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005614.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005615.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005616.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005617.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005619.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005625.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0005627.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005628.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005629.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005630.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005634.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0005635.jpg,1,sid_export,unknown_generator,test
